level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	8	4	326	403	18	10	96.611832	=
5	1	1	1	8	5	358	395	15	23	95.332901	9
5	1	1	1	8	6	387	403	38	17	93.888924	cm
5	1	1	1	8	7	440	399	45	22	96.063446	and
5	1	1	1	8	8	497	400	43	23	94.747818	AB
5	1	1	1	8	9	555	410	18	10	94.747818	=
5	1	1	1	8	10	587	402	15	23	95.046478	7
5	1	1	1	8	11	616	409	47	21	93.001610	cm;
5	1	1	1	8	12	678	403	52	25	96.035217	find
5	1	1	1	8	13	743	405	53	24	96.204491	AD.
4	1	1	1	9	0	130	440	1350	43	-1	
5	1	1	1	9	1	130	441	22	24	75.985260	8.
5	1	1	1	9	2	172	440	26	24	95.949333	In
5	1	1	1	9	3	218	442	39	24	93.279396	the
5	1	1	1	9	4	276	445	166	33	91.966026	right-angled
5	1	1	1	9	5	461	450	103	32	93.286942	triangle
5	1	1	1	9	6	584	453	71	30	91.389534	QPR,
5	1	1	1	9	7	676	456	46	24	96.652397	PM
5	1	1	1	9	8	742	457	21	24	96.828056	is
5	1	1	1	9	9	783	465	30	17	96.609016	an
5	1	1	1	9	10	1005	451	21	23	0.000000	@
5	1	1	1	9	11	1465	456	15	22	54.102142	a
4	1	1	1	10	0	169	477	1290	46	-1	
5	1	1	1	10	1	169	477	105	39	95.318123	altitude.
5	1	1	1	10	2	1030	502	106	12	36.124134	Si
5	1	1	1	10	3	1186	500	77	18	42.335323	pe
5	1	1	1	10	4	1287	510	172	13	45.094624	ee
